1479

0 10 20 30 40 50 
4 18 26 39 41 50 
3 18 23 38 44 50 
7 10 24 34 42 59 
5 16 28 30 43 51 
4 13 25 38 47 55 
0 15 23 31 44 59 
1 17 20 39 40 52 
5 14 23 38 45 54 
8 16 27 37 43 52 
3 12 20 36 40 56 
5 14 29 31 43 58 
6 16 22 32 41 58 
0 14 25 34 40 59 
1 13 20 31 41 53 
8 17 27 30 46 57 
2 15 28 33 46 58 
4 15 26 37 45 53 
6 19 29 31 42 50 
9 13 29 37 41 51 
3 10 22 33 49 56 
7 17 24 36 43 54 
6 11 28 32 40 55 
1 11 25 38 42 54 
6 18 21 36 45 53 
7 11 25 34 48 58 
2 15 29 30 48 59 
0 13 24 37 40 55 
5 12 27 38 47 52 
2 10 26 39 49 51 
4 14 22 38 48 57 
3 15 21 39 42 59 
6 19 25 32 48 54 
1 15 25 33 48 57 
2 17 23 36 49 55 
1 12 21 30 43 53 
0 17 22 36 44 50 
5 10 23 34 43 53 
3 11 21 32 41 52 
7 18 27 37 40 56 
5 10 24 32 47 51 
5 12 24 34 46 56 
4 19 27 32 43 57 
5 12 26 31 45 51 
0 19 20 33 49 52 
6 10 28 30 48 58 
1 17 26 35 42 51 
2 18 27 33 44 55 
5 16 23 31 46 57 
5 17 22 34 41 54 
1 13 23 36 46 50 
0 17 21 30 41 59 
4 19 25 30 49 50 
4 14 24 36 41 53 
7 16 29 34 44 51 
5 13 25 37 45 52 
3 13 28 36 45 58 
7 15 29 33 45 54 
7 13 25 31 42 57 
8 18 25 35 41 52 
8 14 22 31 46 55 
1 19 20 32 46 58 
6 11 29 35 47 51 
3 18 27 39 47 53 
2 14 27 36 40 50 
0 16 25 31 48 50 
2 11 26 30 47 52 
1 13 21 34 48 59 
3 14 25 33 42 50 
4 18 29 35 44 56 
0 12 25 36 43 57 
1 10 24 33 45 53 
6 14 22 34 44 56 
7 11 20 36 49 50 
3 19 23 37 40 54 
1 16 27 39 42 58 
7 15 26 38 42 58 
9 17 24 30 48 52 
0 10 23 37 49 57 
2 14 21 33 49 59 
8 17 29 35 43 55 
4 15 22 32 44 55 
2 12 20 37 47 58 
6 19 24 37 49 51 
4 15 27 31 41 54 
2 13 22 38 40 53 
7 18 23 34 46 55 
3 13 22 30 47 57 
0 16 26 38 46 59 
9 12 20 34 42 54 
7 13 21 32 43 58 
6 10 20 38 46 52 
2 11 28 39 45 53 
3 10 29 35 45 59 
8 15 29 31 49 56 
4 14 21 30 42 52 
7 11 23 38 43 52 
0 10 26 35 47 53 
8 19 24 30 41 55 
1 12 29 32 47 57 
3 18 22 32 40 51 
3 11 26 35 44 54 
9 16 20 33 46 56 
4 16 23 39 44 54 
8 13 24 33 42 52 
5 15 27 34 45 59 
0 19 21 31 45 58 
0 17 27 33 47 51 
4 18 24 34 43 58 
8 17 24 31 40 50 
9 18 23 33 41 53 
0 12 27 32 44 58 
6 14 28 36 43 52 
2 12 23 38 41 59 
5 14 21 37 47 50 
9 11 26 31 46 58 
6 16 21 33 48 51 
1 16 24 36 49 57 
7 19 29 36 46 56 
1 11 24 35 40 58 
3 10 20 34 48 51 
8 17 22 38 42 59 
3 16 29 30 41 54 
8 13 29 32 44 50 
1 11 27 36 43 55 
4 19 20 39 47 51 
1 19 26 37 43 56 
6 13 28 37 42 53 
4 12 26 35 40 52 
2 10 21 38 48 54 
5 15 24 38 43 57 
1 17 25 32 45 59 
1 10 22 31 40 57 
4 13 24 30 45 51 
9 14 28 34 45 57 
2 18 29 32 49 53 
3 12 25 34 44 53 
6 19 26 35 46 55 
5 13 21 31 44 56 
8 10 23 39 47 58 
0 11 23 34 41 50 
9 10 20 37 44 55 
1 19 22 30 44 52 
7 14 29 39 41 52 
7 17 26 33 44 56 
6 17 25 39 46 50 
0 17 29 32 40 54 
3 11 27 30 40 59 
3 16 22 35 48 53 
5 17 28 33 42 57 
5 12 20 32 41 50 
3 15 23 34 49 58 
2 15 21 35 45 57 
9 16 27 31 45 53 
5 19 25 36 42 51 
6 18 20 30 43 56 
9 17 22 39 43 51 
8 16 28 38 48 55 
3 16 21 37 49 55 
6 12 29 36 49 54 
7 19 26 32 47 50 
7 14 28 35 47 55 
4 14 29 32 46 59 
0 11 24 39 48 59 
2 12 29 33 43 52 
4 18 20 37 49 54 
3 15 28 31 47 50 
8 10 20 35 42 56 
5 11 25 31 40 53 
0 19 25 39 41 53 
2 13 20 30 42 55 
1 14 23 30 40 55 
9 11 22 34 49 55 
8 10 27 38 40 51 
4 12 25 33 46 51 
6 16 20 39 45 59 
2 18 28 36 41 54 
6 17 23 37 43 58 
1 15 27 32 40 53 
8 13 22 36 43 56 
5 14 26 33 46 52 
7 14 24 32 40 57 
0 18 21 35 48 55 
9 13 26 36 42 59 
4 16 21 38 41 53 
0 15 28 34 48 53 
6 15 27 38 48 50 
7 10 21 31 46 50 
4 12 23 36 48 58 
7 19 20 37 45 57 
9 18 22 31 48 56 
5 10 25 30 44 54 
2 11 20 34 40 57 
0 12 22 31 41 52 
9 15 26 33 49 54 
2 17 27 38 43 56 
6 10 27 33 42 54 
4 17 24 33 49 59 
0 19 29 37 47 55 
2 17 24 39 44 58 
6 15 26 30 41 51 
8 18 23 35 40 57 
7 10 25 38 45 56 
5 18 21 34 41 51 
8 13 28 30 49 59 
7 16 24 37 46 58 
9 16 28 35 49 58 
1 15 24 32 42 50 
5 12 22 36 47 53 
2 14 23 37 44 52 
4 16 20 34 45 55 
3 11 28 38 49 57 
5 11 20 37 46 51 
7 14 26 30 43 59 
8 14 21 36 44 54 
0 12 23 39 40 51 
0 14 24 31 42 56 
1 14 25 36 47 52 
1 18 27 31 49 50 
3 19 21 30 45 56 
9 18 24 35 46 51 
7 11 22 38 41 51 
5 13 29 34 47 54 
2 19 25 38 46 57 
7 12 27 33 48 53 
4 10 28 35 41 51 
7 16 26 36 45 52 
0 19 22 32 42 59 
4 16 29 36 43 50 
9 14 23 32 49 50 
6 15 28 38 44 54 
5 13 22 39 44 59 
3 18 29 34 48 57 
2 12 21 32 40 56 
4 11 22 33 42 58 
6 10 23 31 45 55 
3 17 26 31 48 59 
4 13 26 38 43 54 
9 14 20 31 47 59 
8 12 25 37 49 56 
7 15 28 30 40 52 
5 13 27 36 41 58 
1 19 29 35 48 54 
0 17 26 39 42 55 
6 10 21 35 40 59 
6 11 27 34 46 53 
9 17 23 38 47 57 
8 11 25 33 43 59 
9 15 21 34 44 50 
2 10 27 30 41 53 
4 11 29 31 45 52 
3 19 28 34 46 59 
3 12 28 39 48 54 
1 13 27 37 44 54 
0 18 20 39 44 57 
4 13 23 37 41 56 
2 16 23 32 48 57 
9 12 24 38 42 53 
9 10 29 30 47 56 
1 14 29 33 49 51 
6 14 24 33 47 58 
4 15 20 35 46 50 
5 10 22 35 46 58 
0 15 25 35 47 58 
3 10 21 36 43 51 
8 16 22 33 45 57 
1 18 26 38 48 52 
1 11 22 30 48 50 
7 17 27 30 42 50 
2 17 20 31 45 54 
8 19 23 32 45 53 
5 18 25 39 43 56 
3 10 26 37 42 52 
7 17 21 38 40 55 
6 13 29 33 40 56 
1 12 28 34 49 52 
2 16 29 31 41 55 
0 16 24 30 44 53 
6 19 22 33 43 53 
7 12 25 32 41 55 
0 15 29 39 43 50 
0 19 27 37 46 50 
2 15 20 36 44 53 
3 13 23 35 42 55 
4 15 23 34 42 57 
0 18 21 37 43 52 
5 15 21 32 49 54 
6 11 22 37 45 56 
9 19 27 36 47 54 
3 12 24 30 42 58 
9 16 25 34 41 59 
2 17 26 32 41 53 
2 17 29 34 46 51 
1 12 26 39 47 59 
8 12 20 31 48 57 
3 13 25 30 46 52 
7 18 22 39 49 58 
4 14 27 31 44 51 
2 10 28 36 47 57 
4 11 24 38 46 50 
5 12 27 35 43 54 
0 14 20 38 45 53 
6 19 27 39 40 58 
4 13 21 33 45 50 
4 19 28 31 48 52 
1 18 22 37 41 55 
8 11 23 30 44 56 
7 16 27 32 46 54 
9 18 25 36 45 55 
5 13 28 38 46 55 
4 10 24 39 40 56 
8 18 29 39 42 51 
6 16 26 35 49 56 
5 14 24 34 48 55 
1 10 20 33 47 54 
6 19 23 36 44 57 
0 11 21 36 47 56 
3 17 27 34 44 52 
4 10 25 37 48 59 
3 13 20 33 44 51 
5 11 26 32 43 50 
9 11 20 39 41 58 
7 19 26 31 40 51 
3 14 22 35 41 50 
8 18 24 38 49 56 
6 17 21 32 42 57 
0 11 28 37 42 58 
1 15 28 36 45 56 
9 11 27 33 40 52 
9 16 26 30 42 57 
2 18 23 30 45 58 
4 14 25 35 43 53 
3 16 23 36 47 59 
4 13 23 31 40 58 
0 19 24 34 43 51 
7 19 21 34 49 54 
6 12 25 30 45 57 
8 18 22 33 47 50 
5 17 21 36 46 59 
6 15 20 32 47 56 
1 16 22 38 46 56 
2 14 29 37 42 54 
7 10 27 35 49 52 
9 13 28 30 43 54 
1 12 25 38 40 50 
8 17 20 34 49 53 
5 15 29 33 41 53 
2 19 21 32 44 51 
1 12 27 31 46 59 
2 12 26 38 45 55 
7 13 24 38 48 56 
6 14 27 32 45 52 
8 15 27 37 42 55 
3 17 24 39 45 57 
8 15 28 39 41 57 
7 16 22 31 49 59 
9 14 24 35 44 59 
9 15 23 37 43 59 
8 13 26 35 45 58 
0 10 28 33 43 55 
2 13 25 37 43 51 
5 16 27 33 44 50 
2 15 24 31 40 52 
5 19 20 30 47 53 
5 17 23 35 40 50 
2 14 21 34 41 58 
6 13 22 36 48 55 
1 15 21 31 46 51 
7 10 21 33 41 57 
7 11 22 35 42 57 
0 16 25 32 49 52 
3 17 21 33 40 53 
4 11 26 34 49 51 
1 18 20 38 45 51 
0 10 27 39 45 54 
1 12 23 33 44 57 
7 18 28 33 45 59 
3 15 29 32 48 58 
5 18 26 37 47 57 
9 12 28 30 41 50 
6 18 25 34 40 52 
5 14 20 39 49 56 
7 14 23 36 42 56 
9 12 22 38 43 58 
7 10 28 36 40 53 
2 11 27 31 48 58 
8 13 21 37 47 53 
6 17 22 30 40 53 
9 17 25 35 46 54 
9 16 29 38 44 52 
3 10 24 36 46 55 
6 11 26 39 48 57 
0 16 20 35 41 51 
2 14 22 32 47 54 
1 19 24 31 41 59 
1 14 26 34 42 53 
3 14 27 37 46 58 
7 12 23 30 47 54 
8 13 28 34 40 51 
3 11 25 35 48 56 
4 16 26 32 47 58 
0 17 20 36 48 58 
3 17 29 37 49 50 
8 16 29 37 44 59 
5 10 23 30 41 52 
4 19 21 36 41 55 
6 18 24 39 42 55 
2 10 23 33 43 50 
0 18 24 31 47 57 
9 15 25 32 40 51 
1 10 28 39 44 50 
5 19 22 38 49 50 
7 13 20 34 47 52 
3 15 25 36 43 54 
8 11 21 30 46 58 
4 12 28 37 43 55 
8 16 21 31 42 54 
0 12 26 33 41 54 
6 18 25 32 44 59 
3 14 29 38 40 52 
4 13 29 39 48 57 
8 19 27 33 41 56 
1 18 28 30 42 56 
5 11 24 37 49 52 
3 17 22 31 47 58 
9 10 26 38 45 50 
2 11 23 35 49 54 
2 19 20 36 43 59 
8 15 26 34 46 54 
3 10 20 32 44 57 
4 10 22 39 42 53 
0 10 29 30 42 51 
7 13 26 33 49 55 
1 19 28 38 47 53 
6 12 25 31 46 58 
5 16 21 35 42 52 
4 19 23 35 45 59 
1 17 24 37 47 56 
9 13 20 33 43 57 
2 10 26 34 44 59 
9 19 23 39 48 55 
5 18 22 32 45 57 
0 17 28 31 46 53 
2 16 20 30 49 51 
9 11 25 37 47 50 
6 12 28 35 41 53 
4 15 29 38 47 51 
1 13 22 35 43 52 
0 14 29 36 44 55 
5 16 24 39 49 53 
7 18 20 32 41 56 
8 16 23 34 43 56 
5 12 21 30 48 55 
0 19 22 35 40 56 
1 19 25 31 49 55 
6 19 28 34 45 50 
3 11 29 39 46 55 
3 16 24 38 42 51 
8 17 28 32 43 58 
5 14 28 32 44 53 
7 11 27 37 47 59 
2 14 20 35 48 52 
2 13 26 37 46 56 
0 15 23 38 41 55 
4 18 21 31 40 59 
2 12 25 35 42 59 
6 17 29 36 45 51 
1 16 26 30 45 54 
6 11 21 33 44 52 
9 19 24 37 42 57 
7 13 23 39 43 53 
0 16 27 34 40 55 
8 15 24 35 48 54 
9 19 22 31 44 54 
7 12 26 36 46 57 
8 14 24 30 43 50 
1 16 21 32 40 50 
4 17 25 36 40 57 
1 10 29 34 46 52 
3 15 27 35 49 51 
8 18 20 36 47 55 
8 12 21 33 49 58 
1 13 29 30 49 58 
2 11 21 39 42 50 
7 14 25 31 48 54 
2 15 22 39 41 56 
6 15 23 33 46 59 
0 12 29 37 45 59 
4 17 28 32 48 50 
9 10 23 34 40 54 
5 16 25 38 48 58 
5 16 22 34 40 52 
0 18 23 36 49 51 
7 14 20 30 44 58 
3 13 20 37 48 50 
9 18 27 34 43 58 
8 10 26 31 43 53 
6 18 29 38 41 57 
8 11 24 34 47 53 
9 13 22 32 45 53 
0 17 25 37 44 51 
2 18 22 36 42 52 
9 12 27 39 44 56 
4 11 25 30 41 57 
3 11 23 33 45 51 
5 10 27 31 42 55 
6 12 29 32 43 51 
8 19 26 33 40 59 
4 17 23 30 43 53 
8 19 23 38 46 52 
7 16 28 37 48 57 
6 15 24 34 41 52 
0 13 20 32 45 56 
2 14 21 39 43 55 
1 14 22 31 45 58 
3 12 26 32 49 59 
7 10 26 37 41 54 
5 17 29 39 47 52 
4 10 26 30 46 56 
1 15 21 37 48 52 
2 16 28 36 44 56 
6 14 20 31 40 51 
8 13 25 38 41 54 
9 17 29 33 42 58 
3 12 21 38 46 50 
6 11 24 30 42 54 
0 19 26 30 48 57 
9 17 27 37 49 53 
4 15 20 38 40 59 
7 14 28 38 46 50 
7 15 21 35 44 53 
4 12 24 31 47 53 
7 18 21 36 48 50 
5 13 29 35 46 53 
1 19 27 34 48 51 
3 13 26 39 41 56 
2 17 25 33 48 52 
0 12 20 32 46 55 
6 10 22 38 47 59 
5 11 24 36 45 58 
3 12 23 31 43 50 
0 18 28 38 40 58 
7 16 20 32 42 53 
1 11 20 34 44 56 
3 15 26 33 47 57 
5 18 28 39 48 51 
4 15 25 39 45 58 
8 10 27 36 49 59 
0 15 22 37 42 54 
7 14 27 33 43 51 
1 10 23 32 41 51 
0 13 26 31 44 52 
5 11 29 34 42 59 
2 10 24 35 47 55 
9 15 27 30 47 55 
6 16 25 37 42 55 
3 19 22 39 46 57 
9 13 25 36 49 56 
5 19 20 35 45 55 
1 17 21 31 43 57 
4 19 24 33 44 54 
4 18 26 32 42 54 
0 14 23 34 47 52 
3 16 28 31 40 56 
4 13 22 33 41 59 
8 15 23 36 45 50 
2 19 28 32 49 55 
4 18 22 30 40 55 
6 13 23 34 42 51 
5 17 24 35 41 56 
9 14 29 36 48 50 
7 16 25 35 43 50 
0 16 21 34 44 57 
1 11 28 31 47 54 
7 17 27 39 41 59 
5 10 29 37 40 58 
6 10 24 32 49 50 
2 14 25 30 45 56 
9 18 20 35 40 53 
9 12 28 37 46 52 
0 15 24 33 40 51 
8 19 29 38 43 54 
1 14 26 35 41 57 
3 18 25 38 49 59 
0 11 22 33 44 53 
1 13 27 38 45 57 
8 19 20 39 44 50 
2 13 29 36 47 58 
6 14 21 37 46 57 
8 16 27 31 47 52 
9 13 26 32 48 51 
5 13 27 30 40 57 
1 17 23 34 48 54 
4 16 22 31 43 51 
9 12 20 38 49 51 
7 11 25 39 44 52 
3 14 28 37 47 51 
9 12 20 36 45 52 
6 17 28 34 47 59 
2 18 25 39 40 54 
6 15 21 36 42 58 
8 10 24 38 44 57 
5 11 26 38 40 56 
7 15 23 30 49 57 
3 18 24 32 43 53 
4 18 23 33 47 52 
5 15 25 32 46 59 
8 14 29 30 45 53 
1 10 21 37 49 56 
4 12 22 34 49 57 
2 16 29 35 40 58 
3 16 20 31 44 58 
5 10 22 37 43 50 
7 11 29 33 40 50 
7 17 22 34 45 53 
4 13 27 33 46 53 
3 17 27 36 42 54 
5 12 24 37 40 59 
0 14 28 39 49 58 
9 11 29 32 41 54 
1 12 21 36 41 54 
2 12 23 31 49 53 
7 19 22 30 43 55 
6 19 21 38 42 56 
1 17 22 33 46 55 
8 14 23 33 48 58 
5 19 26 39 45 54 
7 17 29 35 48 59 
0 18 25 33 42 50 
5 10 28 34 49 56 
3 14 21 31 48 53 
0 10 27 32 43 56 
6 18 27 30 44 51 
4 10 24 39 43 52 
8 17 26 37 45 55 
2 18 20 31 46 56 
0 13 27 35 47 59 
3 18 28 34 41 55 
6 11 23 38 49 58 
5 17 20 32 43 52 
2 17 21 30 47 50 
1 12 24 39 41 51 
5 10 23 36 48 56 
6 15 24 31 45 55 
8 15 25 30 42 53 
1 11 23 35 46 53 
9 18 26 37 44 58 
8 12 21 34 43 59 
3 13 27 32 47 55 
6 16 28 32 46 51 
1 11 20 36 42 57 
9 17 20 33 45 50 
9 13 21 31 47 51 
5 16 26 39 41 55 
7 18 22 38 44 54 
8 12 26 34 48 50 
4 13 28 38 44 52 
6 14 24 38 45 59 
5 14 22 30 41 51 
8 19 21 35 49 51 
2 11 25 36 46 53 
5 12 23 32 42 58 
5 15 20 31 42 50 
2 13 27 39 48 52 
3 14 22 34 43 54 
4 11 23 36 40 51 
0 15 28 32 45 51 
9 10 28 39 46 59 
7 16 21 30 41 56 
2 17 22 35 44 57 
2 19 24 37 48 53 
3 12 27 33 45 55 
7 18 28 31 41 58 
3 19 29 31 44 57 
2 19 26 30 40 54 
9 12 25 39 42 57 
0 17 24 38 46 54 
4 17 20 36 41 52 
1 11 23 32 44 59 
8 10 22 34 41 55 
2 15 22 37 49 58 
6 16 27 35 47 57 
2 15 26 33 42 50 
1 19 25 39 43 58 
6 18 22 35 45 54 
3 13 29 38 42 56 
3 16 24 34 45 50 
0 17 22 30 49 56 
4 11 28 35 43 56 
0 19 28 36 48 59 
0 13 21 36 40 52 
8 10 25 33 46 50 
4 14 26 31 49 50 
8 16 20 37 40 53 
7 15 27 34 40 56 
3 10 23 38 48 53 
1 12 24 38 44 55 
4 19 28 30 47 58 
1 16 29 39 48 53 
9 18 29 39 45 54 
8 16 24 35 46 59 
7 19 24 33 46 52 
7 11 21 32 45 54 
0 16 23 35 43 58 
0 19 25 38 44 56 
6 19 20 34 48 56 
1 12 26 31 42 56 
5 14 27 39 42 59 
2 11 24 30 43 57 
5 19 28 37 41 52 
7 18 29 32 42 55 
9 17 26 34 47 55 
7 13 24 36 41 50 
4 16 29 33 49 57 
9 14 25 34 46 51 
6 11 21 31 41 50 
7 10 23 35 44 51 
3 15 20 30 41 54 
7 13 23 30 45 59 
5 19 27 32 49 56 
1 17 23 31 42 52 
6 18 29 37 48 52 
5 12 25 33 47 56 
8 15 27 33 44 58 
7 10 21 39 47 58 
0 18 20 34 46 59 
4 13 20 38 42 50 
6 10 26 32 40 52 
4 15 28 36 49 52 
9 14 21 37 40 56 
1 18 24 33 43 57 
6 19 25 30 47 59 
2 18 26 35 43 51 
6 13 20 36 46 54 
3 14 22 36 44 59 
1 19 28 35 46 57 
0 15 23 32 47 53 
6 11 25 38 43 51 
9 15 24 31 48 58 
6 14 29 30 49 55 
2 10 27 37 45 51 
2 18 21 34 42 53 
8 14 22 32 49 52 
4 18 25 30 48 54 
1 11 21 30 40 51 
7 12 22 36 40 58 
2 12 28 33 40 57 
0 10 29 31 41 59 
0 16 22 39 47 55 
9 18 22 32 46 50 
2 13 25 34 45 54 
0 11 27 38 49 53 
4 11 26 36 47 59 
3 17 20 35 46 57 
8 13 23 34 44 55 
6 10 24 37 43 54 
9 11 21 37 48 54 
1 12 28 37 45 58 
8 17 25 39 49 54 
5 19 29 31 46 54 
2 19 29 32 45 52 
3 19 25 33 41 58 
3 16 25 32 46 57 
4 18 27 36 45 56 
9 15 26 35 43 56 
6 13 22 31 49 50 
8 17 23 39 41 59 
1 19 27 30 45 52 
4 12 21 35 48 58 
5 10 20 33 45 59 
0 12 28 34 44 54 
5 18 26 31 43 55 
8 14 27 34 42 57 
1 18 21 39 44 51 
9 17 28 31 41 56 
3 18 26 38 46 53 
4 16 26 37 40 50 
5 16 21 32 47 59 
1 15 29 30 44 57 
3 11 28 34 42 52 
7 14 24 35 45 51 
9 16 23 36 43 53 
1 13 28 33 40 56 
0 14 21 32 45 50 
2 15 27 39 47 57 
2 19 20 38 41 50 
4 14 23 37 46 55 
5 12 29 35 44 57 
8 12 29 30 40 52 
0 18 24 30 41 58 
5 13 29 31 48 51 
9 17 25 38 48 53 
3 11 20 38 47 54 
9 10 28 33 42 51 
4 15 24 35 49 55 
9 19 24 32 49 58 
8 13 20 39 42 58 
1 17 22 36 49 53 
9 13 29 34 43 56 
1 11 26 33 45 50 
7 12 25 36 44 59 
0 10 24 32 48 52 
6 10 28 31 45 57 
8 16 27 39 49 50 
2 15 23 39 46 54 
7 17 20 37 42 52 
8 15 21 32 40 55 
4 17 25 31 44 55 
3 13 27 30 43 50 
9 11 21 35 41 55 
2 16 27 38 49 54 
5 11 22 33 48 54 
5 19 26 38 44 51 
0 14 22 33 45 57 
6 10 29 34 45 58 
2 15 28 31 43 53 
2 12 25 31 44 50 
7 15 22 36 47 51 
3 16 23 30 48 52 
4 12 22 32 41 56 
1 13 22 37 42 59 
9 15 29 38 46 57 
3 10 28 30 49 53 
7 11 26 37 41 53 
5 18 25 34 49 50 
6 18 23 39 46 56 
5 10 20 34 41 57 
2 14 24 38 49 52 
1 12 20 35 47 50 
9 13 20 32 40 59 
8 18 25 36 46 58 
2 16 24 33 43 54 
5 17 21 30 45 51 
4 11 27 39 43 59 
0 16 24 37 41 56 
0 14 26 36 43 58 
6 14 23 35 41 54 
4 12 29 36 42 55 
3 10 25 31 47 54 
3 13 29 33 47 59 
2 11 27 32 41 51 
2 13 21 31 46 55 
8 17 20 30 48 51 
6 14 22 39 47 52 
4 10 20 35 43 57 
1 17 26 34 40 58 
1 13 25 36 48 51 
0 15 21 39 49 53 
8 12 23 37 47 51 
7 13 28 37 44 57 
6 19 24 36 40 52 
0 16 23 33 42 56 
6 13 25 32 47 53 
5 11 27 36 44 57 
3 18 26 30 49 52 
0 16 25 35 45 54 
6 12 22 38 42 55 
3 18 28 35 43 58 
6 17 24 35 48 53 
4 10 29 32 44 54 
8 18 25 31 45 59 
2 15 26 36 48 56 
9 14 22 30 40 59 
0 10 21 33 44 58 
5 18 27 35 46 52 
4 16 28 34 46 53 
4 10 23 38 42 50 
2 17 21 37 41 57 
5 10 23 39 48 50 
